srcip;sport;dstip;dsport;proto;state;dur;sbytes;dbytes;sttl;dttl;sloss;dloss;service;Sload;Dload;Spkts;Dpkts;swin;dwin;stcpb;dtcpb;smeansz;dmeansz;trans_depth;res_bdy_len;Sjit;Djit;Stime;Ltime;Sintpkt;Dintpkt;tcprtt;synack;ackdat;is_sm_ips_ports;ct_state_ttl;ct_flw_http_mthd;is_ftp_login;ct_ftp_cmd;ct_srv_src;ct_srv_dst;ct_dst_ltm;ct_src_ ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;attack_cat;label
59.166.0.7;55135;149.171.126.9;26167;tcp;FIN;25.341.431;4552;2872;31;29;7;7;-;1.381.768.921;871.931.824;26;26;255;255;1943463365;1946765847;175;110;0;0;1.174.857.949;3.571.762;1421927425;1421927450;101.360.384;1.013.636.938;0.000649;0.000504;0.000145;0;0;0;0;0;11;8;1;1;1;1;1;;0
175.45.176.0;55659;149.171.126.12;25;tcp;FIN;109.023;115727;2364;62;252;50;8;smtp;841.187.625;1.681.113.086;106;32;255;255;3039043636;332782917;1092;74;0;0;952.634.674;41.712.254;1421927449;1421927450;10.383.143;34.781.934;0.052241;0.007914;0.044327;0;1;0;0;0;1;1;1;1;1;1;1;Exploits;1
175.45.176.3;7177;149.171.126.16;80;tcp;FIN;0.188505;1208;1020;62;252;2;2;-;4.617.384.375;3.789.819.922;10;8;255;255;3169747251;362560593;121;128;1;0;1.092.069.539;40.735.301;1421927450;1421927450;20.945;24.700.285;0.031407;0.014591;0.016816;0;1;1;0;0;1;1;1;1;1;1;1;Exploits;1
59.166.0.4;60847;149.171.126.3;21;tcp;FIN;26.507.467;2934;3742;31;29;11;15;ftp;868.585.449;1.108.517.822;52;54;255;255;1883462564;1884537373;56;69;0;0;8.197.888.805;249.333.025;1421927425;1421927451;519.748.152;500.130.031;0.000707;0.000559;0.000148;0;0;0;0;0;1;1;10;5;1;1;1;;0
59.166.0.2;2494;149.171.126.1;1373;tcp;FIN;453.468;4256;3080;31;29;7;7;-;7.240.202.148;5.253.733.398;28;30;255;255;2483946602;3941935094;152;103;0;0;9.421.704.453;241.270.438;1421927446;1421927451;167.907.637;156.349.063;0.000682;0.000553;0.000129;0;0;0;0;0;7;5;8;7;1;1;2;;0
59.166.0.6;49252;149.171.126.9;1762;tcp;FIN;5.812.117;4550;72810;31;29;7;33;-;6.182.944.824;9.896.565.625;78;80;255;255;1538556109;3684224557;58;910;0;0;5.244.432.953;5.176.985.391;1421927446;1421927451;75.476.431;73.563.847;0.00071;0.000566;0.000144;0;0;0;0;0;3;8;4;4;1;1;1;;0
59.166.0.1;28407;149.171.126.1;53;udp;CON;0.000951;132;164;31;29;0;0;dns;5.552.050.625;6.898.001.875;2;2;0;0;0;0;66;82;0;0;0;0;1421927451;1421927451;0.001;0.009;0;0;0;0;0;0;0;0;2;1;8;9;1;1;4;;0
59.166.0.9;17378;149.171.126.0;53;udp;CON;0.001004;130;162;31;29;0;0;dns;5.179.283.125;645.418.375;2;2;0;0;0;0;65;81;0;0;0;0;1421927451;1421927451;0.011;0.001;0;0;0;0;0;0;0;0;2;2;13;13;2;1;2;;0
59.166.0.3;52373;149.171.126.2;19021;udp;CON;1.199.137;520;304;31;29;0;0;-;2.601.871.338;1.521.093.994;4;4;0;0;0;0;130;76;0;0;108.000.422;559.042.625;1421927450;1421927451;76.370.336;395.306.344;0;0;0;0;0;0;0;0;8;8;6;7;1;1;1;;0
59.166.0.7;28070;149.171.126.3;6881;tcp;FIN;1.085.902;1540;1644;31;29;4;4;-;1.063.816.113;1.144.117.969;16;18;255;255;2091083905;87305622;96;91;0;0;4.597.264.106;112.067.813;1421927450;1421927451;72.367.397;63.845.941;0.000638;0.00051;0.000128;0;0;0;0;0;11;9;10;8;6;1;5;;0
59.166.0.9;49611;149.171.126.8;111;udp;CON;1.186.012;568;304;31;29;0;0;-;2.873.495.361;1.537.927.124;4;4;0;0;0;0;142;76;0;0;411.485.469;369.470.375;1421927450;1421927451;290.966.656;261.257;0;0;0;0;0;0;0;0;10;2;5;13;2;1;2;;0
59.166.0.7;23863;149.171.126.4;5190;tcp;FIN;13.769.805;2024;4416;31;29;6;6;-;1.127.103.882;2.467.427.734;24;26;255;255;3183104052;3183445397;84;170;0;0;5.367.197.279;153.349.975;1421927438;1421927451;598.670.935;550.766.438;0.000773;0.000633;0.00014;0;0;0;0;0;11;12;10;8;2;1;2;;0
59.166.0.3;4844;149.171.126.5;6881;tcp;FIN;7.258.995;2302;34406;31;29;5;15;-;2.453.232.178;3.701.559.375;30;42;255;255;1321012674;2510637094;77;819;0;0;185.624.515;1.602.388.756;1421927444;1421927451;250.298.142;177.022.492;0.001268;0.001062;0.000206;0;0;0;0;0;8;3;5;7;2;1;1;;0
59.166.0.1;43290;149.171.126.2;50164;tcp;FIN;12.689.428;4656;3080;31;29;7;7;-;2.830.702.881;1.877.468.384;28;30;255;255;1393528599;1397131444;166;103;0;0;3.767.960.152;1.064.100.375;1421927438;1421927451;469.966.104;437.545.469;0.000763;0.000604;0.000159;0;0;0;0;0;10;8;6;9;1;1;1;;0
59.166.0.5;33956;149.171.126.2;10718;tcp;FIN;2.990.985;2438;18508;31;29;7;13;-;6.349.748.047;4.826.771.094;38;40;255;255;3573887500;992748468;64;463;0;0;5.745.433.296;5.593.589.566;1421927448;1421927451;80.828.782;76.679.101;0.000622;0.000498;0.000124;0;0;0;0;0;6;8;6;5;1;1;1;;0
59.166.0.5;42623;149.171.126.8;53;udp;CON;0.001045;132;164;31;29;0;0;dns;505.263.125;6.277.511.875;2;2;0;0;0;0;66;82;0;0;0;0;1421927451;1421927451;0.011;0.001;0;0;0;0;0;0;0;0;2;1;5;5;1;1;1;;0
59.166.0.9;4991;149.171.126.8;48821;udp;CON;0.341062;520;304;31;29;0;0;-;9.147.896.484;5.348.000.977;4;4;0;0;0;0;130;76;0;0;105.577.875;9.379.182;1421927451;1421927451;74.665.336;66.326.336;0;0;0;0;0;0;0;0;10;2;5;13;1;1;2;;0
59.166.0.2;49257;149.171.126.8;22;tcp;FIN;14.658.149;5928;8010;31;29;14;17;ssh;3.183.485.107;4.296.313.477;62;58;255;255;2278913583;133851448;96;138;0;0;3.100.024.364;3.139.382.833;1421927436;1421927451;24.029.752;257.147.504;0.00074;0.000599;0.000141;0;0;0;0;0;1;1;5;7;1;1;1;;0
59.166.0.1;15364;149.171.126.7;6881;tcp;FIN;6.891.181;2198;34406;31;29;5;15;-;2.461.116.699;3.899.128.516;28;42;255;255;528496324;2581161429;79;819;0;0;1.899.246.847;1.660.149.461;1421927444;1421927451;255.203.449;165.706.857;0.098092;0.097196;0.000896;0;0;0;0;0;10;5;7;9;1;1;2;;0
59.166.0.2;59954;149.171.126.3;6881;tcp;FIN;7.270.656;2302;34406;31;29;5;15;-;2.449.297.607;3.695.622.266;30;42;255;255;1921011908;155301291;77;819;0;0;1.628.223.001;1.502.380.851;1421927443;1421927451;250.699.763;177.308.076;0.001109;0.001022;0.000087;0;0;0;0;0;7;9;10;7;1;1;1;;0
59.166.0.9;3906;149.171.126.1;53120;udp;CON;0.898175;528;304;31;29;0;0;-;3.527.152.344;2.030.784.668;4;4;0;0;0;0;132;76;0;0;184.315.625;293.196.406;1421927450;1421927451;130.333.336;207.322.672;0;0;0;0;0;0;0;0;10;5;8;13;1;1;2;;0
59.166.0.3;40867;149.171.126.7;21;tcp;FIN;25.361.938;2934;3742;31;29;11;15;ftp;907.817.017;1.158.586.548;52;54;255;255;2601364904;456991140;56;69;0;0;7.723.279.374;23.459.085;1421927426;1421927451;497.285.362;478.516.406;0.000704;0.000564;0.00014;0;0;0;0;0;1;1;7;7;1;1;1;;0
59.166.0.8;10942;149.171.126.0;56538;tcp;FIN;3.850.216;320;1862;31;29;1;2;ftp-data;554.774.109;3.386.822.998;6;8;255;255;3480528242;2490391037;53;233;0;0;5.443.012.385;1.346.472.125;1421927447;1421927451;7.699.796;549.949.438;0.0007;0.000565;0.000135;0;0;0;0;0;2;2;13;5;1;1;1;;0
59.166.0.9;60004;149.171.126.4;6881;tcp;FIN;5.345.798;1540;1644;31;29;4;4;-;2.160.949.463;2.324.068.359;16;18;255;255;3028144448;3468283915;96;91;0;0;2.367.408.383;719.725.937;1421927445;1421927451;356.362.854;314.430.938;0.000603;0.000465;0.000138;0;0;0;0;0;10;12;10;13;2;1;5;;0
59.166.0.5;43388;149.171.126.6;21;tcp;FIN;30.675.447;2934;3742;31;29;11;15;ftp;750.567.688;957.899.658;52;54;255;255;3356331842;3357369472;56;69;0;0;102.609.208;31.246.835;1421927420;1421927451;601.472.708;578.770.937;0.000734;0.000579;0.000155;0;0;0;0;0;1;1;3;5;1;1;2;;0
59.166.0.8;54588;149.171.126.7;22;tcp;FIN;7.402.789;5928;8114;31;29;14;17;ssh;6.303.570.312;8.622.696.289;62;60;255;255;158555636;158780603;96;135;0;0;7.363.161.708;7.489.337.033;1421927443;1421927451;121.357.198;12.545.997;0.000662;0.000516;0.000146;0;0;0;0;0;1;1;7;5;1;1;2;;0
59.166.0.0;13132;149.171.126.0;6881;tcp;FIN;1.332.812;1540;1644;31;29;4;4;-;8.667.389.648;9.321.645.508;16;18;255;255;3876466198;1868869755;96;91;0;0;5.007.328.505;163.346.344;1421927450;1421927451;88.828.999;78.371.297;0.000639;0.000495;0.000144;0;0;0;0;0;9;16;13;8;6;1;6;;0
59.166.0.7;54910;149.171.126.3;6881;tcp;FIN;1.117.031;1540;1644;31;29;4;4;-;103.417.002;111.223.418;16;18;255;255;4236469585;53089505;96;91;0;0;4.937.409.204;121.735;1421927450;1421927451;74.443.867;65.677.766;0.000859;0.000498;0.000361;0;0;0;0;0;11;9;10;8;6;1;5;;0
59.166.0.9;31014;149.171.126.0;53;udp;CON;0.001017;132;164;31;29;0;0;dns;5.191.740.625;6.450.344.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927451;1421927451;0.011;0.008;0;0;0;0;0;0;0;0;2;2;13;13;2;1;2;;0
59.166.0.6;6166;149.171.126.5;25;tcp;FIN;27.244.173;37230;3380;31;29;18;8;smtp;1.072.229.297;969.014.526;52;42;255;255;3433042439;1284534332;716;80;0;0;8.755.635.061;29.915.255;1421927424;1421927451;534.192.348;664.477.875;0.000737;0.000579;0.000158;0;0;0;0;0;1;1;5;4;1;1;1;;0
59.166.0.9;46520;149.171.126.1;111;udp;CON;2.112.305;568;312;31;29;0;0;-;1.613.403.442;886.235.657;4;4;0;0;0;0;142;78;0;0;964.011.188;741.987.188;1421927449;1421927451;681.682.312;524.667.688;0;0;0;0;0;0;0;0;10;5;8;13;2;1;2;;0
59.166.0.9;54090;149.171.126.4;80;tcp;FIN;0.033073;1052;824;31;29;2;2;http;2.227.799.063;179481.75;8;10;255;255;363592008;2527405897;132;82;1;83;272.062.375;5.517.799;1421927451;1421927451;4.674.143;2.493.111;0.010919;0.010631;0.000288;0;0;1;0;0;1;2;10;13;1;1;5;;0
59.166.0.5;5905;149.171.126.6;3780;tcp;FIN;3.289.024;2558;23162;31;29;7;14;-;6.068.669.434;5.499.746.875;40;42;255;255;2365559034;3042792693;64;551;0;0;6.110.160.471;5.964.341.612;1421927448;1421927451;84.324.413;80.207.925;0.000621;0.000492;0.000129;0;0;0;0;0;6;2;3;5;1;1;2;;0
59.166.0.2;50551;149.171.126.0;2669;tcp;FIN;3.841.959;4654;72810;31;29;7;33;-;9.570.118.164;1.497.152.813;80;80;255;255;351071595;2496686170;58;910;0;0;0;65.919.203;1421927447;1421927451;48.625.707;48.626.152;0.000614;0.000489;0.000125;0;0;0;0;0;7;16;13;7;1;1;1;;0
59.166.0.2;58536;149.171.126.1;65517;tcp;FIN;17.504.236;4552;2976;31;29;7;7;-;2.000.430.054;1.311.682.495;26;28;255;255;841011986;844309044;175;106;0;0;6.291.312.742;1.798.159.625;1421927434;1421927451;70.015.598;648.284.562;0.000692;0.000551;0.000141;0;0;0;0;0;7;5;8;7;1;1;2;;0
59.166.0.8;60362;149.171.126.5;21;tcp;FIN;1.372.483;2934;3742;31;29;11;15;ftp;1.677.543.579;2.140.937.256;52;54;255;255;913527269;3064259352;56;69;0;0;2.750.510.498;846.461.937;1421927437;1421927451;269.106.418;25.894.875;0.000693;0.000539;0.000154;0;0;0;0;0;1;1;5;5;1;1;1;;0
59.166.0.4;48649;149.171.126.0;2370;tcp;FIN;8.535.064;3806;51912;31;29;7;26;-;3.512.100.342;4.794.246.484;64;68;255;255;1526039814;3671764115;59;763;0;0;1.052.770.696;1.019.097.025;1421927442;1421927451;135.471.037;127.379.567;0.00078;0.000621;0.000159;0;0;0;0;0;5;16;13;5;1;1;1;;0
59.166.0.9;63140;149.171.126.4;6881;tcp;FIN;5.870.077;2198;34406;31;29;5;15;-;2.889.229.492;4.577.384.375;28;42;255;255;878560624;1137320099;79;819;0;0;1.985.329.792;1.567.154.393;1421927445;1421927451;217.396.296;14.316.019;0.001177;0.000504;0.000673;0;0;0;0;0;10;12;10;13;2;1;5;;0
59.166.0.0;39705;149.171.126.0;6881;tcp;FIN;1.233.917;1540;1644;31;29;4;4;-;9.362.055.664;1.006.874.902;16;18;255;255;1731076478;1897601966;96;91;0;0;5.381.609.488;151.541.578;1421927450;1421927451;82.238.266;72.554.883;0.000608;0.000479;0.000129;0;0;0;0;0;9;16;13;8;6;1;6;;0
59.166.0.0;41236;149.171.126.0;6881;tcp;FIN;1.344.511;1540;1644;31;29;4;4;-;8.591.970.703;924.053.418;16;18;255;255;1731078088;1837606635;96;91;0;0;5.380.673.802;148.913.437;1421927450;1421927451;89.612.801;79.055.937;0.000681;0.000549;0.000132;0;0;0;0;0;9;16;13;8;6;1;6;;0
59.166.0.3;48554;149.171.126.0;2464;tcp;FIN;1.479.587;2558;23162;31;29;7;14;-;1.349.025.098;1.222.557.422;40;42;255;255;3368848261;1911975548;64;551;0;0;2.536.564.598;2.478.980.708;1421927450;1421927451;37.929.716;36.074.465;0.000678;0.000527;0.000151;0;0;0;0;0;8;16;13;7;1;1;1;;0
59.166.0.7;28863;149.171.126.3;6881;tcp;FIN;1.084.807;1540;1644;31;29;4;4;-;1.064.889.844;1.145.272.852;16;18;255;255;2091084699;2245272348;96;91;0;0;4.483.617.039;123.706.273;1421927450;1421927451;72.298.069;63.782.707;0.000871;0.000489;0.000382;0;0;0;0;0;11;9;10;8;6;1;5;;0
59.166.0.9;18306;149.171.126.4;16479;tcp;FIN;1.545.555;2438;18508;31;29;7;13;-;1.228.814.258;9.340.851.563;38;40;255;255;4168139130;1769245368;64;463;0;0;2.696.599.141;2.628.023.687;1421927450;1421927451;41.761.542;39.605.485;0.001076;0.000937;0.000139;0;0;0;0;0;10;12;10;13;1;1;5;;0
59.166.0.9;1959;149.171.126.7;32871;tcp;FIN;1.263.459;2558;23162;31;29;7;14;-;1.579.790.137;143.168.875;40;42;255;255;3568140617;4287250977;64;551;0;0;1.999.602.668;1.950.806.229;1421927450;1421927451;32.388.231;30.801.147;0.000781;0.000608;0.000173;0;0;0;0;0;10;5;7;13;1;1;1;;0
59.166.0.9;15925;149.171.126.4;56538;tcp;FIN;4.122.964;320;1862;31;29;1;2;ftp-data;518.073.914;3.162.773.193;6;8;255;255;3420534981;4164220170;53;233;0;0;5.828.727.494;14.422.065;1421927446;1421927451;8.245.274;588.919.125;0.000673;0.000521;0.000152;0;0;0;0;0;1;1;10;13;1;1;5;;0
59.166.0.1;28924;149.171.126.1;23183;tcp;FIN;1.700.889;8928;320;31;29;4;1;ftp-data;3.899.607.813;1.255.813.843;14;6;255;255;4258917337;1566603840;638;53;0;0;1.331.854.055;590.318.125;1421927449;1421927451;130.837.614;340.046.594;0.000662;0.000478;0.000184;0;0;0;0;0;1;1;8;9;1;1;4;;0
59.166.0.8;1421;149.171.126.2;53;udp;CON;0.000943;146;178;31;29;0;0;dns;6.193.000.625;755.037.125;2;2;0;0;0;0;73;89;0;0;0;0;1421927451;1421927451;0.004;0.006;0;0;0;0;0;0;0;0;1;1;6;5;1;1;1;;0
59.166.0.3;30638;149.171.126.3;5190;tcp;FIN;18.834.862;1920;4312;31;29;6;6;-;778.556.274;175.546.814;22;24;255;255;4173881216;4174221981;87;180;0;0;8.439.751.677;8.065.043.789;1421927432;1421927451;896.880.542;818.878.701;0.000802;0.000642;0.00016;0;0;0;0;0;8;9;10;7;1;1;2;;0
59.166.0.1;11409;149.171.126.1;10190;tcp;FIN;14.276.295;4256;3080;31;29;7;7;-;2.299.756.348;1.668.780.396;28;30;255;255;2698913595;556962749;152;103;0;0;4.316.864.502;1.257.221;1421927437;1421927451;528.738.231;492.269.313;0.000615;0.00048;0.000135;0;0;0;0;0;10;5;8;9;1;1;4;;0
59.166.0.6;19050;149.171.126.3;12509;tcp;FIN;13.543.884;4654;72914;31;29;7;33;-;2.714.730.713;425.431.875;80;82;255;255;2943106301;793873350;58;889;0;0;2.386.131.115;736.131.625;1421927437;1421927451;17.143.678;169.290.359;0.000795;0.000644;0.000151;0;0;0;0;0;3;9;10;4;1;1;1;;0
59.166.0.7;59053;149.171.126.4;5190;tcp;FIN;33.668.163;1272;2572;31;29;4;4;-;283.472.534;577.400.085;16;18;255;255;3763814983;1618772010;80;143;0;0;2.196.700.812;6.217.988;1421927417;1421927451;2.244.518.533;19.804.405;0.000833;0.000664;0.000169;0;0;0;0;0;11;12;10;8;2;1;2;;0
59.166.0.0;2109;149.171.126.9;52908;tcp;FIN;3.644.381;4552;2976;31;29;7;7;-;960.821.594;630.010.986;26;28;255;255;4175495819;2073365589;175;106;0;0;1.827.920.354;53.997.925;1421927414;1421927451;145.773.896;1.349.749.875;0.000699;0.00056;0.000139;0;0;0;0;0;9;8;4;8;1;1;1;;0
175.45.176.0;56253;149.171.126.12;25;tcp;FIN;0.889128;48267;2028;62;252;24;8;smtp;4.262.513.125;1.749.129.492;54;24;255;255;2545306121;2674918876;894;85;0;0;1.524.724.494;67.425.555;1421927450;1421927451;16.776;35.470.695;0.094408;0.046449;0.047959;0;1;0;0;0;1;1;1;1;1;1;1;Exploits;1
59.166.0.9;14689;149.171.126.2;41727;tcp;FIN;22.880.356;3806;51808;31;29;7;26;-;1.310.119.507;1.784.028.125;64;66;255;255;1655974953;3801705794;59;785;0;0;6.358.418.892;6.260.705.561;1421927428;1421927451;363.173.943;351.995.154;0.000813;0.000652;0.000161;0;0;0;0;0;10;8;6;13;1;1;1;;0
59.166.0.6;29910;149.171.126.0;22;tcp;FIN;580.176;5928;8114;31;29;14;17;ssh;8.043.076.172;1.100.217.871;62;60;255;255;1358555436;1358849144;96;135;0;0;7.226.528.068;7.351.879.066;1421927445;1421927451;95.110.818;98.324.375;0.000671;0.000491;0.00018;0;0;0;0;0;1;1;13;4;1;1;1;;0
59.166.0.1;26025;149.171.126.1;21;tcp;FIN;12.057.752;2934;3742;31;29;11;15;ftp;1.909.477.051;2.436.938.477;52;54;255;255;2113527734;2114525247;56;69;0;0;1.962.146.549;553.552.563;1421927439;1421927451;236.418.588;227.494.969;0.000645;0.000514;0.000131;0;0;0;0;0;1;1;8;9;1;1;4;;0
59.166.0.1;2328;149.171.126.7;33096;tcp;FIN;3.840.321;2662;23162;31;29;7;14;-;5.414.130.859;471.023.125;42;42;255;255;1248494273;612051649;63;551;0;0;7.308.917.714;211.162.031;1421927448;1421927451;93.656.537;93.653;0.000674;0.000544;0.00013;0;0;0;0;0;10;5;7;9;1;1;2;;0
59.166.0.0;38378;149.171.126.0;6881;tcp;FIN;1.532.581;2198;34406;31;29;5;15;-;1.106.629.981;1.753.225.469;28;42;255;255;1731077316;3972452118;79;819;0;0;4.315.795.497;3.717.706.983;1421927450;1421927451;56.748.443;37.367.757;0.000642;0.000498;0.000144;0;0;0;0;0;9;16;13;8;6;1;6;;0
59.166.0.7;25658;149.171.126.3;6881;tcp;FIN;0.966931;1540;1644;31;29;4;4;-;1.194.707.813;1.284.890.039;16;18;255;255;2091081416;2271648137;96;91;0;0;4.809.051.791;96.271.438;1421927450;1421927451;64.440.532;56.847.531;0.000622;0.000497;0.000125;0;0;0;0;0;11;9;10;8;6;1;5;;0
59.166.0.5;44207;149.171.126.4;80;tcp;FIN;0.138839;1052;824;31;29;2;2;http;5.306.866.016;4.275.455.469;8;10;255;255;2813172373;2811261753;132;82;1;83;1.439.763.027;37.655.352;1421927451;1421927451;19.783.857;15.374.667;0.000606;0.000463;0.000143;0;0;1;0;0;1;2;10;5;1;1;1;;0
59.166.0.0;46691;149.171.126.2;61931;tcp;FIN;24.009.266;3910;51912;31;29;7;26;-;1.283.171.265;1.704.308.594;66;68;255;255;3441360716;1296294341;59;763;0;0;6.433.173.452;1.975.231;1421927427;1421927451;369.368.104;358.337.438;0.000812;0.000653;0.000159;0;0;0;0;0;9;8;6;8;1;1;1;;0
59.166.0.0;13866;149.171.126.0;6881;tcp;FIN;1.307.908;1540;1644;31;29;4;4;-;8.832.424.805;9.499.138.672;16;18;255;255;3876466941;4032140424;96;91;0;0;5.832.426.549;16.459.675;1421927450;1421927451;871.716;76.907.648;0.000642;0.000476;0.000166;0;0;0;0;0;9;16;13;8;6;1;6;;0
59.166.0.0;41966;149.171.126.0;6881;tcp;FIN;1.303.921;1540;1644;31;29;4;4;-;8.859.432.617;952.818.457;16;18;255;255;1731078863;1867629329;96;91;0;0;5.443.258.766;168.526.437;1421927450;1421927451;86.860.934;76.671.414;0.000826;0.000502;0.000324;0;0;0;0;0;9;16;13;8;6;1;6;;0
59.166.0.7;51219;149.171.126.3;6881;tcp;FIN;1.065.902;1540;1644;31;29;4;4;-;1.083.776.953;1.165.585.547;16;18;255;255;2091085553;115414805;96;91;0;0;4.294.369.171;117.033.914;1421927450;1421927451;71.037.668;6.267.359;0.000583;0.000446;0.000137;0;0;0;0;0;11;9;10;8;6;1;5;;0
59.166.0.8;49352;149.171.126.7;1160;tcp;FIN;1.320.259;2558;23162;31;29;7;14;-;1.511.824.609;1.370.094.844;40;42;255;255;2228848249;1994614536;64;551;0;0;2.174.141.071;212.383.026;1421927450;1421927451;33.843.948;32.189.171;0.000642;0.000499;0.000143;0;0;0;0;0;1;5;7;5;1;1;2;;0
59.166.0.1;29883;149.171.126.8;80;tcp;FIN;0.11432;1052;824;31;29;2;2;http;6.445.066.406;5.192.442.188;8;10;255;255;2453171901;352534862;132;82;1;83;1.048.593.794;26.809.307;1421927451;1421927451;16.276.715;12.640.333;0.000849;0.000556;0.000293;0;0;1;0;0;1;1;5;9;1;1;1;;0
59.166.0.2;26179;149.171.126.7;24390;tcp;FIN;1.582.338;2438;18508;31;29;7;13;-;1.200.249.316;9.123.714.844;38;40;255;255;1178558568;1568732775;64;463;0;0;0;2.638.205.493;1421927449;1421927451;42.755.972;40.559.207;0.00067;0.000525;0.000145;0;0;0;0;0;7;5;7;7;1;1;1;;0
59.166.0.3;29988;149.171.126.3;6881;tcp;FIN;2.149.718;2302;34406;31;29;5;15;-;8.283.876.953;1.249.912.734;30;42;255;255;1311076333;3486944626;77;819;0;0;4.829.109.127;3.891.592.155;1421927449;1421927451;74.114.825;52.414.805;0.000867;0.000707;0.00016;0;0;0;0;0;8;9;10;7;2;1;2;;0
59.166.0.4;2537;149.171.126.4;6881;tcp;FIN;6.920.817;1540;1644;31;29;4;4;-;1.669.167.114;1.795.163.818;16;18;255;255;4285564101;2522597175;96;91;0;0;274.789.998;839.717.188;1421927444;1421927451;461.364.262;407.076.125;0.000645;0.000522;0.000123;0;0;0;0;0;5;12;10;5;2;1;2;;0
59.166.0.3;38819;149.171.126.6;38894;tcp;FIN;14.205.223;3806;51808;31;29;7;26;-;2.110.209.717;287.353.457;64;66;255;255;2763104048;613878569;59;785;0;0;2.602.190.007;2.564.783.366;1421927437;1421927451;225.474.083;2.185.316;0.000797;0.000658;0.000139;0;0;0;0;0;8;2;3;7;1;1;1;;0
59.166.0.4;8987;149.171.126.9;13883;tcp;FIN;32.394.772;3910;51912;31;29;7;26;-;951.017.639;126.314.209;66;68;255;255;250942931;2396661506;59;763;0;0;984.137.389;302.704.875;1421927418;1421927451;498.374.934;483.493.562;0.000854;0.000672;0.000182;0;0;0;0;0;5;8;4;5;1;1;1;;0
59.166.0.1;53508;149.171.126.5;30088;tcp;FIN;2.810.055;2662;23162;31;29;7;14;-;7.399.143.555;6.437.169.531;42;42;255;255;2193880831;725594303;63;551;0;0;0;5.339.554.339;1421927448;1421927451;6.852.888;68.526.148;0.000616;0.000479;0.000137;0;0;0;0;0;10;3;5;9;1;1;1;;0
59.166.0.4;53298;149.171.126.4;6881;tcp;FIN;7.962.053;2302;34406;31;29;5;15;-;2.236.609.131;3.374.707.422;30;42;255;255;4285560586;128577909;77;819;0;0;205.229.779;1.849.152.937;1421927443;1421927451;274.540.897;195.271.723;0.152966;0.151179;0.001787;0;0;0;0;0;5;12;10;5;2;1;2;;0
59.166.0.7;39926;149.171.126.5;6881;tcp;FIN;7.574.173;2302;34406;31;29;5;15;-;2.351.147.705;3.547.529.297;30;42;255;255;1258431167;173580037;77;819;0;0;1.775.630.747;1.504.054.451;1421927443;1421927451;261.165.478;179.387.445;0.221157;0.219287;0.00187;0;0;0;0;0;11;3;5;8;6;1;1;;0
59.166.0.2;20925;149.171.126.9;49388;udp;CON;2.096.164;528;304;31;29;0;0;-;1.511.332.153;87.016.095;4;4;0;0;0;0;132;76;0;0;95.133.625;3.040.175;1421927449;1421927451;672.703.313;214.975.328;0;0;0;0;0;0;0;0;7;8;4;7;1;1;1;;0
59.166.0.1;2424;149.171.126.2;52561;tcp;FIN;358.394;2558;23162;31;29;7;14;-;5.569.289.551;5.047.182.813;40;42;255;255;95978224;1326404819;64;551;0;0;6.987.117.127;6.812.310.854;1421927449;1421927452;91.886.639;87.387.509;0.001175;0.001045;0.00013;0;0;0;0;0;10;8;4;8;1;1;2;;0
59.166.0.1;50264;149.171.126.0;6881;tcp;FIN;0.908927;1540;1644;31;29;4;4;-;1.270.949.121;1.366.886.426;16;18;255;255;303592158;491105148;96;91;0;0;429.441.983;107.447.156;1421927451;1421927452;60.572.266;53.435.531;0.000864;0.000522;0.000342;0;0;0;0;0;10;16;8;8;4;1;4;;0
59.166.0.1;53941;149.171.126.0;6881;tcp;FIN;1.106.753;1540;1644;31;29;4;4;-;1.043.774.023;1.122.563.086;16;18;255;255;2453174652;423430994;96;91;0;0;4.263.407.945;133.855.813;1421927451;1421927452;737.624;65.058.293;0.000896;0.00076;0.000136;0;0;0;0;0;10;16;8;8;4;1;4;;0
59.166.0.7;12889;149.171.126.4;5190;tcp;FIN;4.005.276;2024;4312;31;29;6;6;-;3.874.888.916;8.255.111.328;24;24;255;255;2980652659;831364866;84;180;0;0;106.691.022;289.447.687;1421927448;1421927452;174.127.342;174.118.172;0.000701;0.000557;0.000144;0;0;0;0;0;11;12;4;3;2;1;1;;0
59.166.0.5;14064;149.171.126.2;5190;tcp;FIN;5.423.387;1920;4416;31;29;6;6;-;2.703.845.459;6.264.719.727;22;26;255;255;4043942595;4044229075;87;170;0;0;1.600.933.646;1.468.121.728;1421927446;1421927452;258.238.095;216.914.605;0.000642;0.00051;0.000132;0;0;0;0;0;6;8;4;4;1;1;1;;0
59.166.0.3;31425;149.171.126.2;111;udp;CON;2.584.263;568;304;31;29;0;0;-;1.318.751.221;705.810.486;4;4;0;0;0;0;142;76;0;0;1199.72;1.052.137.125;1421927449;1421927452;848.334.687;743.976.312;0;0;0;0;0;0;0;0;8;8;4;3;1;1;1;;0
